SampleDate,Result
5/2/13,0.72
5/18/13,1.53
5/18/13,0.23
5/18/13,0.941
5/18/13,0.23
5/18/13,0.23
5/18/13,0.32
5/18/13,0.812
5/18/13,0.23
5/18/13,1.72
5/18/13,3.35
5/18/13,1.83
5/18/13,0.23
5/18/13,0.65
5/18/13,0.23
5/18/13,0.23
5/18/13,2.9
5/18/13,0.344
5/18/13,0.3
5/18/13,0.23
5/18/13,0.23
5/18/13,0.23
5/18/13,4.3
5/18/13,0.199
5/18/13,0.445
5/29/13,2.21
6/3/13,0.0875
6/3/13,3.7
6/4/13,6.8
6/4/13,1.75
6/5/13,0.36
6/5/13,0.249
6/6/13,1.1
6/6/13,0.86
6/6/13,0.114
6/10/13,0.14
6/11/13,0.022
6/12/13,0.09
6/13/13,0.11
6/13/13,7
6/13/13,3.8
6/17/13,0.009
6/22/13,1.53
6/22/13,0.23
6/22/13,0.472
6/22/13,0.284
6/22/13,0.935
6/22/13,0.23
6/22/13,0.93
6/22/13,4.07
6/22/13,0.23
6/22/13,0.339
6/22/13,0.23
6/22/13,0.23
6/22/13,0.23
6/22/13,2.7
6/22/13,0.23
6/22/13,0.25
6/22/13,0.23
6/22/13,0.255
6/22/13,0.23
6/22/13,0.23
6/22/13,0.23
6/22/13,1.16
6/22/13,3.42
6/22/13,0.23
6/22/13,0.23
6/22/13,0.45
6/24/13,9.01
6/24/13,8.49
6/24/13,0.09
6/24/13,0.21
6/24/13,0.21
6/24/13,0.003
7/1/13,1.6
7/1/13,1.53
7/1/13,0.45
7/1/13,0.02
7/1/13,0.03
7/8/13,1.78
7/8/13,0.39
7/9/13,0.167
7/15/13,0.04
7/15/13,6.68
7/15/13,0.24
7/15/13,0.15
7/15/13,0.04
7/15/13,0.15
7/17/13,0.0098
7/20/13,0.23
7/20/13,4.12
7/20/13,1.35
7/20/13,0.23
7/20/13,0.303
7/20/13,2.13
7/20/13,0.23
7/20/13,0.23
7/20/13,0.23
7/20/13,0.23
7/20/13,0.23
7/20/13,2.21
7/20/13,0.305
7/20/13,0.335
7/20/13,1.02
7/20/13,0.23
7/20/13,0.23
7/20/13,1.13
7/20/13,0.23
7/20/13,3.17
7/20/13,0.23
7/20/13,0.23
7/30/13,0.229
7/30/13,0.078
7/30/13,0.197
7/31/13,0.126
7/31/13,0.249
7/31/13,0.065
8/1/13,0.128
8/1/13,0.143
8/1/13,0.189
8/2/13,0.171
8/2/13,0.111
8/5/13,0.065
8/8/13,0.13
8/17/13,1.31
8/17/13,0.23
8/17/13,0.47
8/17/13,3.13
8/17/13,0.23
8/17/13,0.271
8/17/13,0.23
8/17/13,3.3
8/17/13,2.32
8/17/13,0.23
8/17/13,0.23
8/17/13,1.62
9/14/13,0.336
9/14/13,0.233
9/14/13,0.282
9/14/13,4.4
9/14/13,0.486
9/14/13,0.271
9/14/13,0.364
9/14/13,0.452
9/14/13,4.12
9/14/13,0.98
9/14/13,0.23
9/14/13,0.23
9/14/13,0.512
9/14/13,0.839
9/14/13,0.23
9/14/13,2.29
9/14/13,3.27
9/14/13,0.23
9/14/13,0.328
9/14/13,0.396
9/14/13,0.452
10/15/13,0
10/15/13,0
10/19/13,0.275
10/19/13,0.23
10/19/13,1.21
10/19/13,0.248
10/19/13,0.23
10/19/13,0.315
10/19/13,0.23
10/19/13,3.1
10/19/13,0.23
10/19/13,0.815
10/19/13,0.23
10/19/13,4.88
10/19/13,3.27
10/19/13,4.22
10/19/13,0.23
10/19/13,0.23
10/19/13,3.02
10/19/13,0.23
10/19/13,1.1
10/19/13,1.05
10/19/13,0.502
10/19/13,0.23
10/19/13,0.23
11/16/13,1.62
11/16/13,0.671
11/16/13,0.23
11/16/13,2.23
11/16/13,1.15
11/16/13,0.23
11/16/13,0.983
11/16/13,1.93
11/16/13,0.719
11/16/13,3.55
11/16/13,4.55
11/16/13,5.79
11/16/13,0.248
11/16/13,0.23
11/16/13,0.23
11/16/13,6.62
11/16/13,0.23
11/16/13,0.23
11/16/13,0.819
11/16/13,1.71
11/16/13,0.23
11/16/13,0.23
11/16/13,0.23
11/16/13,8.5
11/16/13,0.23
11/18/13,0
11/20/13,0
11/20/13,0
11/20/13,0
11/20/13,1.2
11/20/13,1.8
11/20/13,1
11/20/13,1
12/14/13,0.552
12/14/13,5.61
12/14/13,4.26
12/14/13,5.99
12/14/13,0.23
12/14/13,0.23
12/14/13,0.308
12/14/13,0.23
12/14/13,0.23
12/14/13,0.314
12/14/13,0.27
12/14/13,0.23
12/14/13,0.23
12/14/13,0.23
12/14/13,0.23
12/14/13,5.71
12/14/13,0.23
12/14/13,2.07
12/14/13,0.821
12/14/13,2.25
12/14/13,0.23
12/14/13,0.23
12/14/13,0.23
12/14/13,0.253
12/14/13,0.23
